State Code,County Code,Parameter Code,POC,Latitude,Longitude,Parameter Name,Sample Duration,Pollutant Standard,Year,Units of Measure,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Certification Indicator,Num Obs Below MDL,State Name,County Name,City Name
6.0,73.0,88324.0,5.0,33.499722,-86.924167,OC1 PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88325.0,5.0,33.499722,-86.924167,OC2 PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88326.0,5.0,33.499722,-86.924167,OC3 PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88327.0,5.0,33.499722,-86.924167,OC4 PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88328.0,5.0,33.499722,-86.924167,OP PM2.5 LC TOR,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88329.0,5.0,33.499722,-86.924167,EC1 PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88330.0,5.0,33.499722,-86.924167,EC2 PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88331.0,5.0,33.499722,-86.924167,EC3 PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88348.0,5.0,33.499722,-86.924167,Soil PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),19.0,16.0,19.0,122.0,0.0,1.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88355.0,5.0,33.499722,-86.924167,OC CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88357.0,5.0,33.499722,-86.924167,EC CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88370.0,5.0,33.499722,-86.924167,OC CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88374.0,5.0,33.499722,-86.924167,OC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88375.0,5.0,33.499722,-86.924167,OC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88376.0,5.0,33.499722,-86.924167,OC3 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88377.0,5.0,33.499722,-86.924167,OC4 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88378.0,5.0,33.499722,-86.924167,OP CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88379.0,5.0,33.499722,-86.924167,OP PM2.5 LC TOT,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88380.0,5.0,33.499722,-86.924167,EC CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88381.0,5.0,33.499722,-86.924167,EC PM2.5 LC TOT,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88382.0,5.0,33.499722,-86.924167,OC PM2.5 LC TOT,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,33.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88383.0,5.0,33.499722,-86.924167,EC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88384.0,5.0,33.499722,-86.924167,EC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88385.0,5.0,33.499722,-86.924167,EC3 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88388.0,5.0,33.499722,-86.924167,OP CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88401.0,5.0,33.499722,-86.924167,Reconstructed Mass PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),19.0,16.0,19.0,122.0,0.0,1.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88403.0,5.0,33.499722,-86.924167,Sulfate PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68102.0,1.0,33.521427,-86.844112,Sample Volume,24 HOUR,PM25 24-hour 1997,2024.0,Cubic meter,18.0,30.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68105.0,1.0,33.521427,-86.844112,Average Ambient Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,18.0,30.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68108.0,1.0,33.521427,-86.844112,Average Ambient Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),18.0,30.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.521427,-86.844112,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.521427,-86.844112,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.521427,-86.844112,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.521427,-86.844112,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.521427,-86.844112,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.521427,-86.844112,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.521427,-86.844112,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.521427,-86.844112,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,89.0,81102.0,1.0,34.788423,-86.616105,PM10 Total 0-10um STP,24 HOUR,PM10 24-hour 2006,2024.0,Micrograms/cubic meter (25 C),14.0,23.0,14.0,61.0,0.0,2.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,81102.0,2.0,34.788423,-86.616105,PM10 Total 0-10um STP,24 HOUR,PM10 24-hour 2006,2024.0,Micrograms/cubic meter (25 C),7.0,23.0,7.0,30.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,81102.0,1.0,34.620369,-86.566381,PM10 Total 0-10um STP,24 HOUR,PM10 24-hour 2006,2024.0,Micrograms/cubic meter (25 C),14.0,23.0,14.0,61.0,0.0,2.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,44201.0,1.0,34.68547,-86.58816,Ozone,1 HOUR,Ozone 1-hour 1979,2024.0,Parts per million,740.0,13.0,31.0,245.0,0.0,4.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,44201.0,1.0,34.68547,-86.58816,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2024.0,Parts per million,741.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,44201.0,1.0,34.68547,-86.58816,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2024.0,Parts per million,741.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,44201.0,1.0,34.68547,-86.58816,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2024.0,Parts per million,524.0,12.0,30.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68101.0,1.0,34.68547,-86.58816,Sample Flow Rate- CV,24 HOUR,PM25 24-hour 1997,2024.0,Percent,31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68101.0,2.0,34.68547,-86.58816,Sample Flow Rate- CV,24 HOUR,PM25 24-hour 1997,2024.0,Percent,15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68102.0,1.0,34.68547,-86.58816,Sample Volume,24 HOUR,PM25 24-hour 1997,2024.0,Cubic meter,31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68102.0,2.0,34.68547,-86.58816,Sample Volume,24 HOUR,PM25 24-hour 1997,2024.0,Cubic meter,15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68103.0,1.0,34.68547,-86.58816,Ambient Min Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68103.0,2.0,34.68547,-86.58816,Ambient Min Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68104.0,1.0,34.68547,-86.58816,Ambient Max Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68104.0,2.0,34.68547,-86.58816,Ambient Max Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68105.0,1.0,34.68547,-86.58816,Average Ambient Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68105.0,2.0,34.68547,-86.58816,Average Ambient Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68106.0,1.0,34.68547,-86.58816,Sample Min Baro Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68106.0,2.0,34.68547,-86.58816,Sample Min Baro Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68107.0,1.0,34.68547,-86.58816,Sample Max Baro Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68107.0,2.0,34.68547,-86.58816,Sample Max Baro Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68108.0,1.0,34.68547,-86.58816,Average Ambient Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68108.0,2.0,34.68547,-86.58816,Average Ambient Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68109.0,1.0,34.68547,-86.58816,Elapsed Sample Time,24 HOUR,PM25 24-hour 1997,2024.0,Minutes,31.0,51.0,16.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,68109.0,2.0,34.68547,-86.58816,Elapsed Sample Time,24 HOUR,PM25 24-hour 1997,2024.0,Minutes,15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,81102.0,3.0,34.68547,-86.58816,PM10 Total 0-10um STP,1 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (25 C),2019.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,81102.0,3.0,34.68547,-86.58816,PM10 Total 0-10um STP,24-HR BLK AVG,PM10 24-hour 2006,2024.0,Micrograms/cubic meter (25 C),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,1.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),31.0,25.0,31.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,1.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),31.0,25.0,31.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,1.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),31.0,25.0,31.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,1.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),31.0,25.0,31.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,1.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),31.0,25.0,31.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,1.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),31.0,25.0,31.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,1.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),31.0,25.0,31.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,1.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),31.0,25.0,31.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,2.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,2.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,2.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,2.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,2.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,2.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,2.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,2.0,34.68547,-86.58816,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),15.0,25.0,15.0,61.0,0.0,1.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,1 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),2019.0,23.0,87.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,1 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),2019.0,23.0,87.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,88101.0,3.0,34.68547,-86.58816,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),83.0,23.0,83.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,44201.0,1.0,34.772727,-86.756174,Ozone,1 HOUR,Ozone 1-hour 1979,2024.0,Parts per million,740.0,13.0,31.0,245.0,0.0,4.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,44201.0,1.0,34.772727,-86.756174,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2024.0,Parts per million,741.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,44201.0,1.0,34.772727,-86.756174,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2024.0,Parts per million,741.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,89.0,44201.0,1.0,34.772727,-86.756174,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2024.0,Parts per million,524.0,12.0,30.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Madison,Huntsville
6.0,97.0,42401.0,1.0,30.770181,-88.087761,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,2024.0,Parts per billion,2717.0,31.0,118.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,42401.0,1.0,30.770181,-88.087761,Sulfur dioxide,1 HOUR,SO2 Annual 1971,2024.0,Parts per billion,2717.0,31.0,118.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,42401.0,1.0,30.770181,-88.087761,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,2024.0,Parts per billion,118.0,32.0,118.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,42401.0,1.0,30.770181,-88.087761,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,2024.0,Parts per billion,822.0,28.0,117.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,42406.0,1.0,30.770181,-88.087761,SO2 max 5-min avg,1 HOUR,PM25 24-hour 1997,2024.0,Parts per billion,2716.0,31.0,118.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,44201.0,1.0,30.770181,-88.087761,Ozone,1 HOUR,Ozone 1-hour 1979,2024.0,Parts per million,708.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,44201.0,1.0,30.770181,-88.087761,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2024.0,Parts per million,734.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,44201.0,1.0,30.770181,-88.087761,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2024.0,Parts per million,734.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,44201.0,1.0,30.770181,-88.087761,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2024.0,Parts per million,518.0,12.0,29.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,88101.0,3.0,30.770181,-88.087761,PM2.5 - Local Conditions,1 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),2839.0,32.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
6.0,97.0,88101.0,3.0,30.770181,-88.087761,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),117.0,32.0,117.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Mobile,Chickasaw
